index,UID,Date,GroupDayType,Sleep onset,Sleep offset,Sleep duration,Sleep onset MSLM,Sleep offset MSLM,Activity
775,winter0074,2018-01-25,winterWeekday,2018-01-26 01:03:45,2018-01-26 09:54:45,8.85,1503.75,594.75,13897.347275729224
770,winter0074,2018-01-26,winterWeekday,2018-01-27 01:03:15,2018-01-27 09:00:30,7.954166666666667,1503.25,540.5,13876.589147286822
776,winter0074,2018-01-27,winterWeekend/Holiday,2018-01-27 23:31:15,2018-01-28 08:13:15,8.7,1411.25,493.25,13187.146619841966
774,winter0074,2018-01-28,winterWeekend/Holiday,2018-01-28 22:27:30,2018-01-29 11:31:30,13.066666666666666,1347.5,691.5,9570.029192345119
773,winter0074,2018-01-29,winterWeekday,2018-01-30 00:22:15,2018-01-30 08:37:15,8.25,1462.25,517.25,14539.242458607394
777,winter0074,2018-01-30,winterWeekday,2018-01-31 02:59:30,2018-01-31 09:58:30,6.983333333333333,1619.5,598.5,12986.423841059603
771,winter0074,2018-01-31,winterWeekday,2018-02-01 01:04:30,2018-02-01 08:37:00,7.541666666666667,1504.5,517.0,13216.228399699474
772,winter0074,2018-02-01,winterWeekday,2018-02-02 01:15:15,2018-02-02 10:09:45,8.908333333333333,1515.25,609.75,11496.64200341491
778,winter0074,2018-02-02,winterWeekday,2018-02-03 00:48:15,2018-02-03 09:50:00,9.029166666666667,1488.25,590.0,10350.278293135436
767,winter0074,2018-02-03,winterWeekend/Holiday,2018-02-04 01:33:15,2018-02-04 09:48:45,8.258333333333333,1533.25,588.75,11803.350083752093
769,winter0074,2018-02-04,winterWeekend/Holiday,2018-02-05 00:44:15,2018-02-05 10:20:30,9.604166666666666,1484.25,620.5,11563.831052944675
780,winter0074,2018-02-05,winterWeekday,2018-02-06 00:21:00,2018-02-06 08:44:00,8.383333333333333,1461.0,524.0,12094.320735444331
779,winter0074,2018-02-06,winterWeekday,2018-02-07 01:03:00,2018-02-07 10:21:30,9.308333333333334,1503.0,621.5,0.0
766,winter0074,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
792,winter0063,2018-01-23,winterWeekday,2018-01-23 19:41:15,2018-01-24 12:39:45,16.975,1181.25,759.75,10733.56725146199
783,winter0063,2018-01-24,winterWeekday,2018-01-24 23:21:00,2018-01-25 06:22:00,7.016666666666667,1401.0,382.0,12353.406593406593
789,winter0063,2018-01-25,winterWeekday,2018-01-26 00:11:15,2018-01-26 07:28:30,7.2875,1451.25,448.5,14441.840933191941
785,winter0063,2018-01-26,winterWeekday,2018-01-27 03:07:15,2018-01-27 07:01:00,3.8958333333333335,1627.25,421.0,12233.461634591351
791,winter0063,2018-01-27,winterWeekend/Holiday,2018-01-27 23:41:15,2018-01-28 06:45:15,7.066666666666666,1421.25,405.25,12112.879581151832
790,winter0063,2018-01-28,winterWeekend/Holiday,2018-01-29 01:51:15,2018-01-29 06:54:30,5.054166666666666,1551.25,414.5,13559.071883530483
788,winter0063,2018-01-29,winterWeekday,2018-01-30 01:13:30,2018-01-30 07:48:15,6.579166666666667,1513.5,468.25,13797.2120909318
793,winter0063,2018-01-30,winterWeekday,2018-01-31 00:29:00,2018-01-31 06:43:15,6.2375,1469.0,403.25,13715.29411764706
786,winter0063,2018-01-31,winterWeekday,2018-02-01 01:50:45,2018-02-01 07:45:15,5.908333333333333,1550.75,465.25,14279.22401847575
787,winter0063,2018-02-01,winterWeekday,2018-02-02 01:47:45,2018-02-02 06:49:15,5.025,1547.75,409.25,18378.77785765636
794,winter0063,2018-02-02,winterWeekday,2018-02-03 00:12:30,2018-02-03 09:01:45,8.820833333333333,1452.5,541.75,17549.98479472884
782,winter0063,2018-02-03,winterWeekend/Holiday,2018-02-04 01:28:15,2018-02-04 07:53:00,6.4125,1528.25,473.0,15075.630252100838
784,winter0063,2018-02-04,winterWeekend/Holiday,2018-02-05 01:44:00,2018-02-05 06:41:45,4.9625,1544.0,401.75,14286.145048089422
796,winter0063,2018-02-05,winterWeekday,2018-02-05 22:43:30,2018-02-06 05:59:30,7.266666666666667,1363.5,359.5,11884.219178082192
795,winter0063,2018-02-06,winterWeekday,2018-02-07 00:14:30,2018-02-07 06:59:30,6.75,1454.5,419.5,0.0
781,winter0063,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
810,winter0033,2018-01-09,winterWeekday,2018-01-09 23:11:45,2018-01-10 06:35:45,7.4,1391.75,395.75,11127.590193342636
804,winter0033,2018-01-10,winterWeekday,2018-01-11 03:30:00,2018-01-11 06:50:15,3.3375,1650.0,410.25,13789.639024390244
798,winter0033,2018-01-11,winterWeekday,2018-01-11 23:55:15,2018-01-12 07:15:00,7.329166666666667,1435.25,435.0,19079.667731629394
809,winter0033,2018-01-12,winterWeekday,2018-01-13 02:48:45,2018-01-13 12:38:15,9.825,1608.75,758.25,20516.41367447861
797,winter0033,2018-01-13,winterWeekend/Holiday,2018-01-14 08:01:00,2018-01-14 12:33:15,4.5375,1921.0,753.25,19526.83781334944
799,winter0033,2018-01-14,winterWeekend/Holiday,2018-01-15 02:21:00,2018-01-15 11:18:15,8.954166666666667,1581.0,678.25,11267.01030927835
811,winter0033,2018-01-15,winterWeekend/Holiday,2018-01-16 03:28:15,2018-01-16 06:23:30,2.9208333333333334,1648.25,383.5,14185.466237942122
800,winter0033,2018-01-16,winterWeekday,2018-01-17 00:32:00,2018-01-17 06:48:30,6.275,1472.0,408.5,11512.235452707257
805,winter0033,2018-01-17,winterWeekday,2018-01-18 01:21:15,2018-01-18 07:11:15,5.833333333333333,1521.25,431.25,13283.194512493876
801,winter0033,2018-01-18,winterWeekday,2018-01-19 00:11:45,2018-01-19 04:59:30,4.795833333333333,1451.75,299.5,17361.818181818184
802,winter0033,2018-01-19,winterWeekday,2018-01-19 22:57:30,2018-01-20 10:42:30,11.75,1377.5,642.5,15647.532913566114
806,winter0033,2018-01-20,winterWeekend/Holiday,2018-01-21 08:32:45,2018-01-21 11:42:45,3.1666666666666665,1952.75,702.75,12810.985626283367
803,winter0033,2018-01-21,winterWeekend/Holiday,2018-01-22 03:56:45,2018-01-22 07:47:45,3.85,1676.75,467.75,16406.604823747683
808,winter0033,2018-01-22,winterWeekday,2018-01-23 01:45:45,2018-01-23 06:18:30,4.545833333333333,1545.75,378.5,0.0
807,winter0033,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
825,winter0038,2018-01-09,winterWeekday,2018-01-10 01:25:00,2018-01-10 08:15:00,6.833333333333333,1525.0,495.0,20583.573130061934
819,winter0038,2018-01-10,winterWeekday,2018-01-11 01:44:30,2018-01-11 07:29:30,5.75,1544.5,449.5,17729.01472253681
813,winter0038,2018-01-11,winterWeekday,2018-01-12 01:53:15,2018-01-12 08:14:30,6.354166666666667,1553.25,494.5,20852.081018103603
824,winter0038,2018-01-12,winterWeekday,2018-01-13 07:29:15,2018-01-13 15:13:45,7.741666666666666,1889.25,913.75,19638.3835946924
812,winter0038,2018-01-13,winterWeekend/Holiday,2018-01-14 05:02:45,2018-01-14 09:03:00,4.004166666666666,1742.75,543.0,15417.527666588181
814,winter0038,2018-01-14,winterWeekend/Holiday,2018-01-15 02:44:45,2018-01-15 09:30:30,6.7625,1604.75,570.5,17021.73033707865
826,winter0038,2018-01-15,winterWeekend/Holiday,2018-01-16 00:20:30,2018-01-16 08:14:30,7.9,1460.5,494.5,18341.615271659328
815,winter0038,2018-01-16,winterWeekday,2018-01-17 01:16:00,2018-01-17 08:13:15,6.954166666666667,1516.0,493.25,20554.850122850123
820,winter0038,2018-01-17,winterWeekday,2018-01-18 01:10:45,2018-01-18 07:34:15,6.391666666666667,1510.75,454.25,15711.532980923927
816,winter0038,2018-01-18,winterWeekday,2018-01-19 01:42:00,2018-01-19 08:16:15,6.570833333333334,1542.0,496.25,26594.963253307204
817,winter0038,2018-01-19,winterWeekday,2018-01-20 01:16:45,2018-01-20 12:07:45,10.85,1516.75,727.75,17053.411983855945
821,winter0038,2018-01-20,winterWeekend/Holiday,2018-01-21 01:33:00,2018-01-21 11:09:00,9.6,1533.0,669.0,20015.27357392317
818,winter0038,2018-01-21,winterWeekend/Holiday,2018-01-22 01:28:00,2018-01-22 08:18:15,6.8375,1528.0,498.25,20223.85155466399
823,winter0038,2018-01-22,winterWeekday,2018-01-23 00:55:15,2018-01-23 07:10:30,6.254166666666666,1495.25,430.5,0.0
822,winter0038,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
842,winter0012,2018-01-08,winterWeekday,2018-01-08 18:00:00,2018-01-09 09:23:00,15.383333333333333,1080.0,563.0,9599.435483870968
840,winter0012,2018-01-09,winterWeekday,2018-01-09 21:47:00,2018-01-10 06:37:15,8.8375,1307.0,397.25,11117.972228344723
834,winter0012,2018-01-10,winterWeekday,2018-01-11 01:31:30,2018-01-11 08:34:45,7.054166666666666,1531.5,514.75,11757.81988061251
828,winter0012,2018-01-11,winterWeekday,2018-01-12 00:38:00,2018-01-12 07:59:30,7.358333333333333,1478.0,479.5,11731.382878645345
839,winter0012,2018-01-12,winterWeekday,2018-01-13 01:42:30,2018-01-13 09:06:30,7.4,1542.5,546.5,11747.018713150474
827,winter0012,2018-01-13,winterWeekend/Holiday,2018-01-14 01:21:45,2018-01-14 09:10:45,7.816666666666666,1521.75,550.75,10011.57751832745
829,winter0012,2018-01-14,winterWeekend/Holiday,2018-01-15 00:31:30,2018-01-15 06:15:45,5.7375,1471.5,375.75,11593.775656324584
841,winter0012,2018-01-15,winterWeekend/Holiday,2018-01-15 23:43:15,2018-01-16 07:01:15,7.3,1423.25,421.25,12960.862275449103
830,winter0012,2018-01-16,winterWeekday,2018-01-17 00:25:00,2018-01-17 07:01:45,6.6125,1465.0,421.75,11714.083162917519
835,winter0012,2018-01-17,winterWeekday,2018-01-18 01:22:00,2018-01-18 08:51:15,7.4875,1522.0,531.25,14568.45208845209
831,winter0012,2018-01-18,winterWeekday,2018-01-19 00:07:00,2018-01-19 08:02:15,7.920833333333333,1447.0,482.25,14853.453596012343
832,winter0012,2018-01-19,winterWeekday,2018-01-20 01:35:30,2018-01-20 09:10:00,7.575,1535.5,550.0,11158.124999999998
836,winter0012,2018-01-20,winterWeekend/Holiday,2018-01-21 01:42:00,2018-01-21 11:15:45,9.5625,1542.0,675.75,12699.171911228883
833,winter0012,2018-01-21,winterWeekend/Holiday,2018-01-21 23:50:30,2018-01-22 06:32:00,6.691666666666666,1430.5,392.0,12638.020351526366
838,winter0012,2018-01-22,winterWeekday,2018-01-23 00:33:00,2018-01-23 06:43:30,6.175,1473.0,403.5,0.0
837,winter0012,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
845,winter0090,2018-02-08,winterWeekday,2018-02-08 22:16:45,2018-02-09 06:46:30,8.495833333333334,1336.75,406.5,15866.864463924476
851,winter0090,2018-02-09,winterWeekday,2018-02-10 01:18:45,2018-02-10 10:34:15,9.258333333333333,1518.75,634.25,14717.540525433204
850,winter0090,2018-02-10,winterWeekend/Holiday,2018-02-11 01:28:45,2018-02-11 09:26:30,7.9625,1528.75,566.5,16159.85727029438
853,winter0090,2018-02-11,winterWeekend/Holiday,2018-02-11 23:27:15,2018-02-12 06:54:45,7.458333333333333,1407.25,414.75,14523.780901599612
854,winter0090,2018-02-12,winterWeekday,2018-02-13 00:06:15,2018-02-13 06:59:30,6.8875,1446.25,419.5,13113.902912621359
856,winter0090,2018-02-13,winterWeekday,2018-02-14 00:09:30,2018-02-14 07:21:00,7.191666666666666,1449.5,441.0,14492.775951150774
848,winter0090,2018-02-14,winterWeekday,2018-02-15 01:05:30,2018-02-15 07:14:45,6.154166666666667,1505.5,434.75,12845.779685264662
855,winter0090,2018-02-15,winterWeekday,2018-02-16 00:43:15,2018-02-16 07:28:30,6.754166666666666,1483.25,448.5,11903.228591988487
852,winter0090,2018-02-16,winterWeekday,2018-02-17 00:50:45,2018-02-17 08:46:15,7.925,1490.75,526.25,11589.444155844156
846,winter0090,2018-02-17,winterWeekend/Holiday,2018-02-18 00:48:45,2018-02-18 08:52:15,8.058333333333334,1488.75,532.25,13656.818897637795
844,winter0090,2018-02-18,winterWeekend/Holiday,2018-02-19 00:44:45,2018-02-19 08:49:15,8.075,1484.75,529.25,16427.88598574822
857,winter0090,2018-02-19,winterWeekend/Holiday,2018-02-19 22:51:15,2018-02-20 06:59:00,8.129166666666666,1371.25,419.0,17514.22150882825
849,winter0090,2018-02-20,winterWeekday,2018-02-20 22:33:30,2018-02-21 05:59:15,7.429166666666666,1353.5,359.25,17370.259094477886
843,winter0090,2018-02-21,winterWeekday,2018-02-21 21:54:30,2018-02-22 05:53:15,7.979166666666667,1314.5,353.25,0.0
847,winter0090,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
860,winter0067,2018-01-24,winterWeekday,2018-01-25 01:30:00,2018-01-25 07:19:45,5.829166666666667,1530.0,439.75,20316.630006225358
867,winter0067,2018-01-25,winterWeekday,2018-01-26 03:24:30,2018-01-26 07:13:30,3.816666666666667,1644.5,433.5,13941.841596909208
862,winter0067,2018-01-26,winterWeekday,2018-01-27 02:38:15,2018-01-27 09:43:15,7.083333333333333,1598.25,583.25,27994.98876404494
868,winter0067,2018-01-27,winterWeekend/Holiday,2018-01-28 00:33:15,2018-01-28 09:50:30,9.2875,1473.25,590.5,13620.225201072386
866,winter0067,2018-01-28,winterWeekend/Holiday,2018-01-29 01:23:00,2018-01-29 06:53:45,5.5125,1523.0,413.75,20071.760911631907
865,winter0067,2018-01-29,winterWeekday,2018-01-30 02:16:30,2018-01-30 06:51:45,4.5875,1576.5,411.75,14272.248345126683
869,winter0067,2018-01-30,winterWeekday,2018-01-31 01:07:00,2018-01-31 07:49:30,6.708333333333333,1507.0,469.5,19523.219814241485
863,winter0067,2018-01-31,winterWeekday,2018-02-01 01:19:15,2018-02-01 07:19:30,6.004166666666666,1519.25,439.5,17317.149275066367
864,winter0067,2018-02-01,winterWeekday,2018-02-02 03:43:45,2018-02-02 07:18:45,3.5833333333333335,1663.75,438.75,10860.447659959304
870,winter0067,2018-02-02,winterWeekday,2018-02-03 01:44:30,2018-02-03 12:08:15,10.395833333333334,1544.5,728.25,21900.46786770637
859,winter0067,2018-02-03,winterWeekend/Holiday,2018-02-04 03:38:00,2018-02-04 13:35:15,9.954166666666667,1658.0,815.25,22099.5
861,winter0067,2018-02-04,winterWeekend/Holiday,2018-02-05 01:35:15,2018-02-05 07:48:00,6.2125,1535.25,468.0,21001.547775730454
872,winter0067,2018-02-05,winterWeekday,2018-02-05 23:37:45,2018-02-06 07:19:15,7.691666666666666,1417.75,439.25,22392.02037351443
871,winter0067,2018-02-06,winterWeekday,2018-02-07 02:57:15,2018-02-07 07:26:45,4.491666666666666,1617.25,446.75,0.0
858,winter0067,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
884,winter0059,2018-01-23,winterWeekday,2018-01-23 19:41:15,2018-01-24 08:21:30,12.670833333333333,1181.25,501.5,11087.863247863248
875,winter0059,2018-01-24,winterWeekday,2018-01-25 01:54:30,2018-01-25 09:11:30,7.283333333333333,1554.5,551.5,12033.84689688481
881,winter0059,2018-01-25,winterWeekday,2018-01-26 02:26:45,2018-01-26 03:39:45,1.2166666666666666,1586.75,219.75,14245.3912050257
877,winter0059,2018-01-26,winterWeekday,2018-01-27 01:33:00,2018-01-27 10:22:15,8.820833333333333,1533.0,622.25,10399.753276792599
883,winter0059,2018-01-27,winterWeekend/Holiday,2018-01-28 02:35:00,2018-01-28 05:23:30,2.808333333333333,1595.0,323.5,8680.81598667777
882,winter0059,2018-01-28,winterWeekend/Holiday,2018-01-29 01:24:30,2018-01-29 08:37:30,7.216666666666667,1524.5,517.5,13319.409395973154
880,winter0059,2018-01-29,winterWeekday,2018-01-30 03:15:00,2018-01-30 07:59:45,4.745833333333334,1635.0,479.75,14941.967452028177
885,winter0059,2018-01-30,winterWeekday,2018-01-31 01:09:00,2018-01-31 07:51:30,6.708333333333333,1509.0,471.5,14681.515650741352
878,winter0059,2018-01-31,winterWeekday,2018-02-01 01:33:45,2018-02-01 09:05:45,7.533333333333333,1533.75,545.75,17025.491624180624
879,winter0059,2018-02-01,winterWeekday,2018-02-02 02:15:30,2018-02-02 07:10:45,4.920833333333333,1575.5,430.75,20454.265868263476
886,winter0059,2018-02-02,winterWeekday,2018-02-03 00:34:30,2018-02-03 09:22:45,8.804166666666667,1474.5,562.75,17467.07865168539
874,winter0059,2018-02-03,winterWeekend/Holiday,2018-02-04 00:12:45,2018-02-04 08:26:00,8.220833333333333,1452.75,506.0,17893.423096841016
876,winter0059,2018-02-04,winterWeekend/Holiday,2018-02-05 00:31:30,2018-02-05 05:51:15,5.329166666666667,1471.5,351.25,13446.779661016948
888,winter0059,2018-02-05,winterWeekday,2018-02-06 01:46:00,2018-02-06 09:14:30,7.475,1546.0,554.5,13936.120801874513
887,winter0059,2018-02-06,winterWeekday,2018-02-07 01:14:45,2018-02-07 08:14:00,6.9875,1514.75,494.0,0.0
873,winter0059,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
904,winter0007,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,2730.624746779029
902,winter0007,2018-01-09,winterWeekday,2018-01-10 03:25:15,2018-01-10 10:04:00,6.645833333333333,1645.25,604.0,13619.38566552901
896,winter0007,2018-01-10,winterWeekday,2018-01-11 01:56:15,2018-01-11 07:35:45,5.658333333333333,1556.25,455.75,8173.807947019868
890,winter0007,2018-01-11,winterWeekday,2018-01-12 03:43:45,2018-01-12 10:15:45,6.533333333333333,1663.75,615.75,15090.801359883437
901,winter0007,2018-01-12,winterWeekday,2018-01-13 03:25:15,2018-01-13 11:09:30,7.7375,1645.25,669.5,6834.935350085387
889,winter0007,2018-01-13,winterWeekend/Holiday,2018-01-14 04:14:15,2018-01-14 13:11:30,8.954166666666667,1694.25,791.5,8895.542590431738
891,winter0007,2018-01-14,winterWeekend/Holiday,2018-01-15 03:28:30,2018-01-15 12:11:00,8.708333333333334,1648.5,731.0,13633.69202226345
903,winter0007,2018-01-15,winterWeekend/Holiday,2018-01-16 01:39:30,2018-01-16 07:27:45,5.804166666666666,1539.5,447.75,11434.023498115717
892,winter0007,2018-01-16,winterWeekday,2018-01-17 02:15:30,2018-01-17 08:29:30,6.233333333333333,1575.5,509.5,15591.286188894162
897,winter0007,2018-01-17,winterWeekday,2018-01-18 02:03:00,2018-01-18 07:23:15,5.3375,1563.0,443.25,10883.528892809882
893,winter0007,2018-01-18,winterWeekday,2018-01-19 02:16:45,2018-01-19 09:59:15,7.708333333333333,1576.75,599.25,9606.254927726675
894,winter0007,2018-01-19,winterWeekday,2018-01-20 05:00:45,2018-01-20 13:48:30,8.795833333333333,1740.75,828.5,9612.586724938541
898,winter0007,2018-01-20,winterWeekend/Holiday,2018-01-21 05:03:45,2018-01-21 12:36:15,7.541666666666667,1743.75,756.25,12807.55765490414
895,winter0007,2018-01-21,winterWeekend/Holiday,2018-01-22 03:36:00,2018-01-22 09:28:00,5.866666666666666,1656.0,568.0,12261.620502200361
900,winter0007,2018-01-22,winterWeekday,2018-01-23 01:33:45,2018-01-23 07:36:15,6.041666666666667,1533.75,456.25,0.0
899,winter0007,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
919,winter0084,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,2857.2975683128607
907,winter0084,2018-02-08,winterWeekday,2018-02-09 01:51:45,2018-02-09 11:25:45,9.566666666666666,1551.75,685.75,12345.86962123164
914,winter0084,2018-02-09,winterWeekday,2018-02-10 03:36:00,2018-02-10 13:41:30,10.091666666666667,1656.0,821.5,13466.786678667868
912,winter0084,2018-02-10,winterWeekend/Holiday,2018-02-11 03:34:45,2018-02-11 10:14:00,6.654166666666667,1654.75,614.0,17859.66954377312
916,winter0084,2018-02-11,winterWeekend/Holiday,2018-02-12 03:07:45,2018-02-12 09:52:15,6.741666666666666,1627.75,592.25,18432.626138321437
917,winter0084,2018-02-12,winterWeekday,2018-02-13 02:48:00,2018-02-13 10:21:00,7.55,1608.0,621.0,14398.163733741394
913,winter0084,2018-02-13,winterWeekday,2018-02-14 02:41:15,2018-02-14 13:40:30,10.9875,1601.25,820.5,8835.913913307062
910,winter0084,2018-02-14,winterWeekday,2018-02-15 03:25:15,2018-02-15 05:45:30,2.3375,1645.25,345.5,16615.218573520182
918,winter0084,2018-02-15,winterWeekday,2018-02-16 01:40:45,2018-02-16 11:40:30,9.995833333333334,1540.75,700.5,13910.417310664605
915,winter0084,2018-02-16,winterWeekday,2018-02-17 03:51:00,2018-02-17 15:13:45,11.379166666666666,1671.0,913.75,7053.278495887192
908,winter0084,2018-02-17,winterWeekend/Holiday,2018-02-18 05:24:45,2018-02-18 14:39:15,9.241666666666667,1764.75,879.25,5984.010152284264
906,winter0084,2018-02-18,winterWeekend/Holiday,2018-02-19 03:47:15,2018-02-19 12:21:30,8.570833333333333,1667.25,741.5,17612.228754676642
920,winter0084,2018-02-19,winterWeekend/Holiday,2018-02-20 03:57:00,2018-02-20 12:20:15,8.3875,1677.0,740.25,16830.596745027127
911,winter0084,2018-02-20,winterWeekday,2018-02-21 02:09:45,2018-02-21 08:49:45,6.666666666666667,1569.75,529.75,12183.935558112773
905,winter0084,2018-02-21,winterWeekday,2018-02-22 02:56:00,2018-02-22 07:46:30,4.841666666666667,1616.0,466.5,0.0
909,winter0084,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
936,winter0026,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,1767.153762268266
934,winter0026,2018-01-09,winterWeekday,2018-01-10 01:40:15,2018-01-10 08:04:15,6.4,1540.25,484.25,13317.448028673834
928,winter0026,2018-01-10,winterWeekday,2018-01-11 01:30:30,2018-01-11 06:02:30,4.533333333333333,1530.5,362.5,7285.754899849235
922,winter0026,2018-01-11,winterWeekday,2018-01-12 01:23:15,2018-01-12 07:43:00,6.329166666666667,1523.25,463.0,17683.867231009135
933,winter0026,2018-01-12,winterWeekday,2018-01-13 02:25:15,2018-01-13 07:22:00,4.945833333333334,1585.25,442.0,9076.199246546672
921,winter0026,2018-01-13,winterWeekend/Holiday,2018-01-14 03:16:30,2018-01-14 11:21:30,8.083333333333334,1636.5,681.5,6839.791614983875
923,winter0026,2018-01-14,winterWeekend/Holiday,2018-01-15 04:09:15,2018-01-15 11:36:30,7.454166666666667,1689.25,696.5,9682.283756779903
935,winter0026,2018-01-15,winterWeekend/Holiday,2018-01-16 02:12:15,2018-01-16 06:45:00,4.545833333333333,1572.25,405.0,8125.473874688984
924,winter0026,2018-01-16,winterWeekday,2018-01-17 01:10:15,2018-01-17 06:44:30,5.570833333333334,1510.25,404.5,7571.977495311523
929,winter0026,2018-01-17,winterWeekday,2018-01-18 02:44:15,2018-01-18 06:21:00,3.6125,1604.25,381.0,9053.784301212509
925,winter0026,2018-01-18,winterWeekday,2018-01-19 01:56:15,2018-01-19 08:03:15,6.116666666666666,1556.25,483.25,20232.63851598731
926,winter0026,2018-01-19,winterWeekday,2018-01-20 01:07:30,2018-01-20 06:44:15,5.6125,1507.5,404.25,9533.949921046695
930,winter0026,2018-01-20,winterWeekend/Holiday,2018-01-21 01:12:30,2018-01-21 12:41:45,11.4875,1512.5,761.75,6804.341829085457
927,winter0026,2018-01-21,winterWeekend/Holiday,2018-01-22 02:35:30,2018-01-22 08:01:15,5.429166666666666,1595.5,481.25,10742.411021814007
932,winter0026,2018-01-22,winterWeekday,2018-01-23 02:10:00,2018-01-23 06:24:00,4.233333333333333,1570.0,384.0,0.0
931,winter0026,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
952,winter0029,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,4929.633671083398
950,winter0029,2018-01-09,winterWeekday,2018-01-10 00:06:45,2018-01-10 07:53:45,7.783333333333333,1446.75,473.75,19878.67623235362
944,winter0029,2018-01-10,winterWeekday,2018-01-11 01:54:00,2018-01-11 08:08:45,6.245833333333334,1554.0,488.75,14437.800497374965
938,winter0029,2018-01-11,winterWeekday,2018-01-11 23:13:30,2018-01-12 08:09:30,8.933333333333334,1393.5,489.5,15442.278919990093
949,winter0029,2018-01-12,winterWeekday,2018-01-13 00:58:45,2018-01-13 11:15:00,10.270833333333334,1498.75,675.0,21161.507402422612
937,winter0029,2018-01-13,winterWeekend/Holiday,2018-01-13 23:38:00,2018-01-14 07:36:00,7.966666666666667,1418.0,456.0,19143.303486378358
939,winter0029,2018-01-14,winterWeekend/Holiday,2018-01-15 05:28:15,2018-01-15 08:36:15,3.1333333333333333,1768.25,516.25,17473.196850393702
951,winter0029,2018-01-15,winterWeekend/Holiday,2018-01-16 00:28:45,2018-01-16 06:25:45,5.95,1468.75,385.75,12282.314049586777
940,winter0029,2018-01-16,winterWeekday,2018-01-17 00:34:45,2018-01-17 06:51:00,6.270833333333333,1474.75,411.0,16452.070339976555
945,winter0029,2018-01-17,winterWeekday,2018-01-18 00:37:15,2018-01-18 08:35:30,7.970833333333333,1477.25,515.5,14891.617220611197
941,winter0029,2018-01-18,winterWeekday,2018-01-19 03:16:15,2018-01-19 06:59:15,3.716666666666667,1636.25,419.25,25291.628415300547
942,winter0029,2018-01-19,winterWeekday,2018-01-20 05:51:45,2018-01-20 10:52:00,5.004166666666666,1791.75,652.0,12634.337132573484
946,winter0029,2018-01-20,winterWeekend/Holiday,2018-01-21 00:45:30,2018-01-21 09:21:15,8.595833333333333,1485.5,561.25,17590.328425821066
943,winter0029,2018-01-21,winterWeekend/Holiday,2018-01-22 00:04:15,2018-01-22 05:59:45,5.925,1444.25,359.75,17296.91891891892
948,winter0029,2018-01-22,winterWeekday,2018-01-23 00:29:45,2018-01-23 05:58:45,5.483333333333333,1469.75,358.75,0.0
947,winter0029,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
964,winter0073,2018-01-23,winterWeekday,2018-01-23 19:42:00,2018-01-24 08:21:30,12.658333333333333,1182.0,501.5,7280.395010395009
955,winter0073,2018-01-24,winterWeekday,2018-01-25 00:23:30,2018-01-25 05:05:15,4.695833333333334,1463.5,305.25,11680.964270340077
961,winter0073,2018-01-25,winterWeekday,2018-01-26 00:26:45,2018-01-26 07:29:30,7.045833333333333,1466.75,449.5,12453.558282208589
957,winter0073,2018-01-26,winterWeekday,2018-01-26 23:47:30,2018-01-27 08:48:00,9.008333333333333,1427.5,528.0,7067.480916030535
963,winter0073,2018-01-27,winterWeekend/Holiday,2018-01-28 02:48:45,2018-01-28 09:56:00,7.120833333333334,1608.75,596.0,8264.57798784605
962,winter0073,2018-01-28,winterWeekend/Holiday,2018-01-29 04:26:45,2018-01-29 08:31:15,4.075,1706.75,511.25,10025.268365075439
960,winter0073,2018-01-29,winterWeekday,2018-01-30 01:22:00,2018-01-30 06:19:15,4.954166666666667,1522.0,379.25,11915.14511873351
965,winter0073,2018-01-30,winterWeekday,2018-01-30 23:41:30,2018-01-31 06:59:30,7.3,1421.5,419.5,11926.104495747268
